,class,transformed_tweet,len_word,num_word,positive_score,negative_score,sentiment
6260,2,jesstoth could get matching burner phones ghetto fab months,59,9,0.273,0.0,0.0
6261,1,shitpussiessay jessica afraid slit throat tomorrow,50,6,0.0,0.0,-0.6
6262,1,jimachterfeld fuckin pussy makes fun people day radio someone calls creep blocks,80,12,0.217,0.125,0.3
6263,1,jimachterfeld joeo670 bernstine chi sox jew fag,47,7,0.0,0.341,0.0
6264,1,jimachterfeld mattabbatacola like said pussies,46,5,0.385,0.0,0.0
6265,1,bitch 128534,12,2,0.0,0.792,0.0
6266,1,jkfldghi huntermoore long tittie nipple havin ass bitch,55,8,0.0,0.549,-0.05
6267,1,brocklesnitch least one dude guts like opinion qquit bitch keep scrolling 128076,80,12,0.153,0.233,-0.3
6268,1,jmellor432 fag,14,2,0.0,0.756,0.0
6269,1,jocsoriano ima call different number cuz moms still sum hoe shit,64,11,0.094,0.259,-0.1
6270,1,joeylattime mawson38 americ00n joey r u retard defense allow avg like 10 point u really need,92,16,0.322,0.186,-0.35
6271,1,joeylattime mawson38 americ00n thats rooting team hate banwagoning u retard u different favorite,96,13,0.166,0.392,-0.30000000000000004
6272,1,joeylattime ill fucking merk bitch dude dont fuck,49,8,0.194,0.467,-0.5
6273,1,joeylattime ur welcome u bitch,30,5,0.341,0.432,0.8
6274,2,joeysulipeck myfoxmemphis minute red n yellow rent signs go reg ppl start selling n move,88,15,0.0,0.0,0.0
6275,1,joh2guy love racism blame whitey everything mention bet white man put desert tortoise bundyranch,96,14,0.194,0.3,0.25
6276,1,fuck hoes hoes,14,3,0.0,0.636,-0.4
6277,1,jokersupdates please like snob elissa rich bitches suck,55,8,0.416,0.485,0.375
6278,1,better called kid pussy,23,4,0.492,0.0,0.5
6279,1,jonnnycashh pussy,17,2,0.0,0.0,0.0
6280,1,jonnytooswollen bitch,21,2,0.0,0.792,0.0
6281,2,jonsweethearts argie,20,2,0.0,0.0,0.0
6282,1,jordan536633 heydenbunsyolo bitch huh nigga gon na damn thing sir page oh u forgot,82,14,0.0,0.371,0.0
6283,1,jordan536633 heydenbunsyolo shut yo cracker jack buck teeth ass native nigga best kind,86,13,0.36,0.166,0.8
6284,2,natalieschroyer nat 128514 128514 def shiner,44,6,0.0,0.0,0.0
6285,2,josephljenkins heard hillbilly grumblings bugs worse recent years mic shutdown,78,10,0.0,0.256,-0.2
6286,1,xbox live fags,14,3,0.0,0.0,0.13636363636363635
6287,1,also better little bitch,24,4,0.345,0.417,0.15625
6288,2,joshbuddy blue cheese crackers intrigues repulses time,54,7,0.241,0.0,0.0
6289,1,joshgnf define808 ironbjk mrjstn oh shut faggot get disease overused twitter,76,11,0.0,0.306,0.0
6290,1,joshkline1992 nig nog,21,3,0.0,0.0,0.0
6291,1,joshmtz1199 bitch starving,26,3,0.0,0.868,0.0
6292,1,bitch yesssss make girls mad 128514 128514,42,7,0.0,0.583,-0.625
6293,1,,0,0,0.0,0.0,0.0
6294,2,jrlikeswhisky zwithr stegosaurus hissed like snake pterodactyl sounded like crow like cross parrot elephant,107,14,0.405,0.0,0.0
6295,1,jrsmith12 jaynovel let hoes great,33,5,0.506,0.0,0.8
6296,1,jshcalderon lmfaoooo tryna see many hoes lure,45,7,0.0,0.0,0.5
6297,2,jsimsromance guy maine coon total cuddle bum every one ever met super friendly,78,13,0.392,0.0,0.23611111111111108
6298,1,jstewcoolcat fag lol,20,3,0.406,0.449,0.8
6299,1,jthomas309 destrothenoble nekolin lt lt lt getting ass pounded amp loving done gay whiney bitch next,100,16,0.153,0.376,0.33888888888888885
6300,1,jtrimbl3 real lil bitch,23,4,0.0,0.559,0.2
6301,1,understand everyone loves pussy,31,4,0.552,0.0,0.0
6302,1,juicygenie quote tag bitch,26,4,0.0,0.559,0.0
6303,1,juicygenie bad bitches roe r u amp,34,7,0.0,0.712,-0.6999999999999998
6304,1,jumpmastere8 dmcgowen1776 visitorvisiting retarded,50,4,0.0,0.552,-0.8
6305,2,juniorshabidoo also nack autocorrect changed putting phone trash going sleep,76,10,0.0,0.0,0.0
6306,1,jusfinlbieber honestly fuck whoever agreed bitch ass nigga never going get tupac level,86,13,0.213,0.452,-0.4
6307,1,fag,3,1,0.0,1.0,0.0
6308,1,understand stop venting bitch give much insight life amp people deserve,71,11,0.0,0.4,0.2
6309,1,justezzzee noleydunlap would want girl stand im man bitch letting,65,10,0.099,0.29,0.0
6310,1,justezzzee swear straight bitch,31,4,0.241,0.633,0.2
6311,1,justezzzee annoying ass fuck boy could still meet fight somwhere else u shut bitch shit fuck boy,96,17,0.0,0.72,-0.45000000000000007
6312,1,justezzzee bitch u fuck nigga,29,5,0.0,0.785,-0.4
6313,1,justezzzee bitch look like one characters sesame street yo ugly ass,67,11,0.124,0.527,-0.7
6314,1,justezzzee nigga bitch talking bout boxing u read,49,8,0.0,0.388,0.0
6315,1,justezzzee wtf u tryna bitch,28,5,0.0,0.792,-0.5
6316,1,justezzzee nigga ai fucking champ straight bitch bout shit bitch made,69,11,0.239,0.503,-0.19999999999999998
6317,1,justezzzee mama raised bitch right,34,5,0.0,0.487,0.2857142857142857
6318,1,justezzzee fucking ignorant u talk lot shit someone wan na fight mama raised u bitch huh,88,16,0.0,0.553,-0.3333333333333333
6319,1,justinbieber stupid little cunt thought could get lower dare spit people fucking fans,85,13,0.0,0.46,-0.5291666666666667
6320,1,justinbieber fun getting deported fucking faggot,48,6,0.275,0.391,-0.15
6321,1,justinbieber nice wigger stache,31,4,0.483,0.0,0.6
6322,1,oh forgot retarded lol lem break bg hoes lmao,45,9,0.409,0.226,0.19999999999999998
6323,2,justinhall3434 god bless whitey sleepin tomorrow,48,6,0.551,0.0,0.0
6324,1,justinmiculka01 edgarguillenjr blakeanderson21 cjjsanchez quit bitch,68,6,0.0,0.432,0.0
6325,1,justinmiculka01 oh hoe trippin bout,35,5,0.0,0.0,0.0
6326,1,justyeahdude put lotion bitch ass nigga,39,6,0.0,0.646,0.0
6327,1,jwill252 got win nicca lmao,27,5,0.72,0.0,0.7
6328,1,jzsuschrist ok 2 niggers raw,28,5,0.423,0.0,0.1346153846153846
6329,2,lol one flavor think yellow idk yea bomb,40,8,0.226,0.371,0.4
6330,1,kaaaytate pussy,15,2,0.0,0.0,0.0
6331,1,triesto cause drama people said called bitch know didnt hahahaaha,65,10,0.0,0.297,0.0
6332,1,kailanlee pussy,15,2,0.0,0.0,0.0
6333,2,kamkamluvsblk yeah one called race traitor lol,46,7,0.5,0.0,0.8
6334,1,kampeas well know like children murdered kind weird would little bitch twitter list,83,13,0.325,0.39,-0.029166666666666674
6335,1,kannslac said ready bitch okay lmfaoooooooo done,48,7,0.361,0.311,0.35
6336,1,,0,0,0.0,0.0,0.0
6337,1,karazopfi send bitches express mail overnight delivery,54,7,0.0,0.394,0.0
6338,1,karlamorenoo aha welcome niggah 128520,38,5,0.429,0.0,0.8
6339,1,karlamorenoo dont even trip niggah got lol,42,7,0.318,0.0,0.8
6340,1,karlamorenoo look realest niggah rosecrans lol,46,6,0.359,0.0,0.8
6341,1,karlamorenoo niggah niggah lol,30,4,0.483,0.0,0.8
6342,1,karlamorenoo niggah dont know lol dont know life aha,52,9,0.0,0.226,0.8
6343,1,karlieu123 ca help notice attempting avoid acknowledging hairy pussy,68,9,0.227,0.185,0.0
6344,1,karlieu123 oh perpetually 15 hairy pussy tho different story,60,9,0.0,0.0,-0.025
6345,1,pussy mine 128514 128526,24,4,0.0,0.0,0.0
6346,2,aka wan na keep warm shoulda introduced coons,45,8,0.213,0.0,0.19999999999999998
6347,2,let coons great dream,21,4,0.753,0.0,0.8
6348,1,u got ta slow coon hrs know love n hip hop lebron amp fake love quotes,70,16,0.373,0.138,0.04999999999999999
6349,1,kassidypeek pussy shit,22,3,0.0,0.643,-0.2
6350,2,judge monkey,12,2,0.0,0.0,-0.05
6351,1,nig 128548,10,2,0.0,0.0,0.0
6352,1,shine bright like bad bitch,27,5,0.394,0.533,1.1102230246251565e-16
6353,1,katherinerrrr hoes gon hoes could blame tammy,45,7,0.0,0.286,0.0
6354,2,stink shut hole amp perform tricks like good trained monkey,59,10,0.346,0.269,0.32499999999999996
6355,1,kathleenparker washington post call president ignorant ask racist angry bitter bitch look mirror,96,13,0.0,0.667,-0.3
6356,1,bitch please go windsor either way come bring also 127470 127481,64,11,0.152,0.252,0.0
6357,1,katiier nah bitch dykey,23,4,0.0,0.722,0.0
6358,1,know bitches love 128129,24,4,0.416,0.386,0.5
6359,1,ha bitch know 128129,20,4,0.293,0.463,0.0
6360,1,ca stand heat get kitchen gratata swag bitch 128526,51,9,0.0,0.322,0.0
6361,1,holy fuck thank hate bitches fuck ex boyfriend back back like damn call peace pipe,82,15,0.259,0.527,-0.32
6362,1,trust tweeted like damn im fag,30,6,0.426,0.426,0.0
6363,1,kayhay14 bitch back taken,25,4,0.0,0.559,0.0
6364,1,kayliefarmer bbluedreamm dare slay ass fruity quaffing tranny,61,8,0.0,0.333,0.0
6365,1,kayliefarmer funny blond bitch,30,4,0.333,0.437,0.25
6366,2,kayliefarmer hey need foul language kike,40,6,0.0,0.0,0.0
6367,1,kayliefarmer hey fuk hoes prolly already,40,6,0.0,0.0,0.0
6368,2,kaylonnnnn call trash 128522,28,4,0.0,0.0,0.0
6369,1,kaylynkitz yep asshole oh well little bitch sure hears worse daily basis,72,12,0.317,0.332,-0.021875000000000006
6370,1,kaymckinneyy suck ass bum ass yankees foh,41,7,0.0,0.712,0.0
6371,2,kayt27 poor coon snow stopped wind would might nice well winter,63,11,0.29,0.296,0.09999999999999998
6372,1,kayylamarieeee haha pussy,25,3,0.6,0.0,0.2
6373,1,kayysavage know bitch,21,3,0.0,0.655,0.0
6374,1,kayysavage bitch amp wasnt 128514 128557,40,6,0.0,0.432,0.0
6375,1,kayysavage bitch shit soooo funny 128553 128128 128557,54,8,0.19,0.484,0.024999999999999994
6376,1,kayysavage bitch looked surprised asf 128514 128557 yo mama let drive shit 9995 128514 128557,93,15,0.089,0.347,-0.05
6377,2,kboydee like worst lyrics post beautiful know talking trash,59,9,0.388,0.248,-0.07500000000000001
6378,1,kcsnowwhite7 samsaunders42 forget nappy headed butt ugly bitch married muslim,77,10,0.0,0.562,-0.22499999999999998
6379,2,keishagreyxxx beauty brownies always daydream hit powerball lol nerdy fun,73,10,0.579,0.07,0.55
6380,1,dumb bitches r 8th,18,4,0.0,0.878,-0.375
6381,1,bring bitch,11,2,0.0,0.792,0.0
6382,1,nah dude mostly sound like faggot,33,6,0.221,0.513,0.4
6383,1,kelvinkayyy safe bruv welcum twitter niggur,43,6,0.367,0.0,0.5
6384,1,kenlypls iacceptnudes wrong skiny girls guys want hot sex looks good every fat bitch knows,90,15,0.19,0.312,0.15
6385,2,law clam chowder must served im bread bowls haha,48,9,0.273,0.0,0.2
6386,1,kenzayye ruga bussed yo bitch bowbow,36,6,0.0,0.432,0.0
6387,1,,0,0,0.0,0.0,0.0
6388,2,,0,0,0.0,0.0,0.0
6389,1,kenzieblake2015 time bonfire saturday hoe,41,5,0.0,0.0,0.0
6390,1,kenzystuart1 hey guy first name fag,35,6,0.0,0.383,0.25
6391,1,keongetsbitches fag 128155,26,3,0.0,0.608,0.0
6392,1,kerrtheresa moderator wants bitch slap romney hard,50,7,0.148,0.481,-0.04583333333333334
6393,1,keshhh got bitches look like bulldogs instead lol,49,8,0.373,0.275,0.8
6394,1,kevkid79 quit ya hating oyster lookin ass bitch,47,8,0.0,0.679,0.0
6395,2,kfocht735 nope got lucky washing slopes gon na make little rough combining feeling fortunate today,98,15,0.224,0.126,0.11145833333333333
6396,2,khamillkilroy 128514 128514 shy glizzy,38,5,0.0,0.333,-0.5
6397,1,know im kidding bet funny love blacks call eachother ignorant niggers makes,75,12,0.457,0.113,0.375
6398,1,bitch time,10,2,0.0,0.792,0.0
6399,1,nigga stop bitch come high school already said yes,50,9,0.184,0.408,0.16
6400,1,fuck fucking song wtf r u talking yes fuck bitch,48,10,0.131,0.723,-0.475
6401,1,kgokey17 plz come im really sick bitch ass talking shit plz come going 1 1,74,15,0.106,0.61,-0.4571428571428572
6402,1,nathanndevlin letting going happen like u pussy ass niggas plano,64,10,0.174,0.41,0.0
6403,1,nathanndevlin bitch plano every fuck weekend make excuses stfu fight,68,10,0.0,0.586,-0.4
6404,1,nathanndevlin bitch tf dumb going someone else told u shut shit,63,11,0.0,0.605,-0.2875
6405,1,nathanndevlin bitch next year come weekend,42,6,0.0,0.432,0.0
6406,1,hunterbuch66 sbsylvester yo scary ass want see tho stfu talking u know pussy boy,80,14,0.072,0.372,-0.5
6407,1,hunterbuch66 sbsylvester u fucking trailer trash,48,6,0.0,0.0,-0.6
6408,1,jayleno barackobama naw really bitch mean yo address,52,8,0.0,0.369,-0.056249999999999994
6409,1,sbsylvester hunterbuch66 bitch keep talking,43,5,0.0,0.487,0.0
6410,1,sbsylvester bitch come town east mall u bitch fuck boys,55,10,0.0,0.649,-0.4
6411,1,sbsylvester bring yo bitch ass town east mall let know u bitch,62,12,0.0,0.581,0.0
6412,1,sbsylvester bring bitch ass town east bitch,43,7,0.0,0.735,0.0
6413,1,sbsylvester u call dumb u speak shit u know nothing yea look fucking talking retard,83,15,0.0,0.54,-0.5187499999999999
6414,1,sbsylvester oh going fight come town east bitch,47,8,0.0,0.516,0.0
6415,1,someone yea true bitch,22,4,0.326,0.442,0.35
6416,1,nathanndevlin fuck still talking shit acting like pussy ass nigga,65,10,0.131,0.555,-0.20000000000000004
6417,1,u going talk shit another state dat pussy shit,46,9,0.0,0.545,-0.2
6418,1,heard mama raised like bitch,28,5,0.269,0.409,0.0
6419,1,said name bitch yes fuck boy,28,6,0.208,0.562,-0.4
6420,1,lmfao making money yo duck ass bitch dallas tx born raised back shit day nigga,78,15,0.223,0.405,-0.1
6421,1,real pussy ass nigga would give fuck u think lmao stfu,54,11,0.218,0.391,0.13333333333333333
6422,1,u think like pussy boys run mouth ca back words,47,10,0.238,0.0,0.0
6423,1,fuck bitch real fucking address get bitch yo blood tell address,63,11,0.0,0.581,-0.6499999999999999
6424,1,done acting like little bitch 5 year old nephew realer scary ass sunset time u dumb fuck,88,17,0.088,0.597,-0.22708333333333333
6425,1,going hurt bitch ass feelings,29,5,0.0,0.843,0.0
6426,1,stop bitch made nigga man show ass whooping,43,8,0.0,0.655,0.0
6427,1,said like fuck u got shit u made stfu stop assuming bitch ugly,62,13,0.105,0.686,-0.43333333333333335
6428,1,would care bitch ass nigga think u understand fucking scary u look,66,12,0.16,0.54,-0.5
6429,1,got pussy bllod,15,3,0.0,0.0,0.0
6430,1,bitch wan na talk wan na fight pussy ass,40,9,0.0,0.623,-0.2
6431,1,bitch phone stfu talking worry make sure show,45,8,0.164,0.479,0.5
6432,1,bitch really fucking like fuck even talking,43,7,0.206,0.526,-0.5
6433,1,bitch fam wtf skrong says shit like get wack ass page lamo,58,12,0.103,0.607,-0.35
6434,1,bitch cause u wanted fight show tryna make bet shit get yo friendly ass twitter,79,15,0.125,0.525,0.0875
6435,1,bitch discuss shit yesterday time faget,39,6,0.0,0.649,-0.2
6436,1,bitch get fuck tl u mean,24,6,0.0,0.709,-0.35625
6437,1,bitch go get life block lame ass,32,7,0.0,0.812,-0.5
6438,1,bitch let fight today going bitch think going bitch,51,9,0.0,0.737,0.0
6439,1,bitch meet,10,2,0.0,0.792,0.0
6440,1,bitch says traffic stop bitch stop making excuses,49,8,0.0,0.75,0.0
6441,1,bitch u thot oh fake ass nigga box hoe u bout nothing,53,12,0.0,0.598,-0.5
6442,1,bitch u describe terms,22,4,0.0,0.655,0.0
6443,1,bitch talking u stfu get page oh bitch nigga u bout life,56,12,0.0,0.487,0.0
6444,1,bitch show tweeted dm texted called u asked u tryna meet bitch ur fucking weak,78,15,0.0,0.519,-0.375
6445,1,bitch must flew u head cuz u show plano senior high school plano tx fuck boy,76,16,0.12,0.351,-0.12000000000000001
6446,1,bitch fucking playing would u know smoke fuck friendly ass niggas,65,11,0.235,0.587,-0.20833333333333334
6447,1,bitch playing worried little faget ass friends vines know niggas vines wtf u say,80,14,0.178,0.592,-0.34375
6448,1,bitch wtf r u talking tf r u still talking shit action thank proving point pussy boy,84,17,0.11,0.493,-0.19999999999999998
6449,1,bitch funny stfu talking part understand,40,6,0.271,0.355,0.25
6450,1,bye bitch,9,2,0.0,0.792,0.0
6451,1,catch hoes meet plano senior high,33,6,0.0,0.0,0.16
6452,1,ha bitch angry bitch taller older fake ass boy stfu making look like dumbass pussy boyy,87,16,0.144,0.621,-0.2777777777777778
6453,1,let say clearly since retarded ass understand,45,7,0.194,0.518,-0.35000000000000003
6454,1,would u know fuck exactly wtf got shut retarded ass,51,10,0.0,0.744,-0.5666666666666668
6455,1,swear u fuck nigga u scary little bitch u think game huh,56,12,0.0,0.695,-0.37187499999999996
6456,1,idgaf name scary ass give real address hoe,42,8,0.0,0.528,-0.15
6457,1,say sound like little bitch nagging shit u,42,8,0.169,0.627,0.00416666666666667
6458,1,keep talking going make u ca talk u going talking like retard,61,12,0.18,0.245,-0.9
6459,1,lets settle fight stop pussy,28,5,0.0,0.615,0.0
6460,1,lmao ur dad raised u bitch made nigga,37,8,0.307,0.299,0.6
6461,1,meet stop hitching back words pussy,35,6,0.0,0.306,0.0
6462,1,mfka ok bitch going see funny mother fucker,43,8,0.297,0.471,0.375
6463,1,naw fam aint bitch made niggas gtf shit fuck nigga im fam oh friendly ass nigga,79,16,0.287,0.367,-0.07500000000000002
6464,1,50 naw u bitch,14,4,0.0,0.655,0.0
6465,1,nigga really dont give flying fuck u wan na talk shit back words scratch stop little bitch,90,17,0.118,0.385,-0.13125
6466,1,nigga u called bitch last time check im fucking nigga get ill show u real fight like,84,17,0.109,0.412,-0.22500000000000003
6467,1,nigga talking bout school ever choice bitch,43,7,0.0,0.388,0.0
6468,1,oh lame yo pussy ass show fuck u talking bout oh scary ass white boy,68,15,0.0,0.647,-0.35
6469,1,oh grades say wise u stfu get twitter u box simple ass pussy boy,64,14,0.187,0.211,0.35
6470,1,pussy,5,1,0.0,0.0,0.0
6471,1,pussy nigga term,16,3,0.0,0.0,0.0
6472,1,restricton g means license revoked stop making excuses straight bitch,69,10,0.137,0.432,0.2
6473,1,sorry know tell get pussy ass twitter,37,7,0.0,0.49,-0.5
6474,1,u bring bitch,13,3,0.0,0.792,0.0
6475,1,u tool bet u want shoot tho pussy ass nigga u ca dem hands tho,62,15,0.08,0.364,0.0
6476,1,u feel like dumb ass u pussy boy,32,8,0.203,0.553,-0.375
6477,1,u going get dropped bitch im fucking nigga got fucking dick,59,11,0.0,0.48,-0.6
6478,1,u made drive way plano wan na bitch,35,8,0.0,0.388,-0.2
6479,1,u want panda express someone break like fuck stick plan go plano get bitch blood,80,15,0.18,0.346,-0.4
6480,1,u see saturday u show bitch made nigga pussy ass nigga,54,11,0.0,0.51,0.0
6481,1,umm sure hoes talk ugly,23,5,0.267,0.384,-0.09999999999999998
6482,1,wtf r u talking plano tx r u talking pussy boy,46,11,0.221,0.336,-0.5
6483,1,wtf u think u ole pussy ass nigga,33,8,0.0,0.646,-0.5
6484,1,yes bitch fucking square,24,4,0.318,0.447,-0.6
6485,1,dumb fuck fucking full address dumbass live plano fuck would know retard,72,12,0.0,0.715,-0.2647727272727273
6486,1,fucking retared even funny bitch im going sleep u,49,9,0.244,0.293,-0.175
6487,1,,0,0,0.0,0.0,0.0
6488,1,home fag feel like puttin shit today,36,7,0.189,0.508,-0.2
6489,1,kierstenhammond slid dms answer bitch,37,5,0.0,0.487,0.0
6490,2,kilmeade foxandfriends mean crowd crows,39,5,0.0,0.0,-0.3125
6491,1,kim92493 britbritt22 im pretty sure bad bitch words shawty dime,63,10,0.293,0.388,0.01666666666666672
6492,1,kim92493 implying bro amp two aint nothin lil hoes kim,54,10,0.0,0.0,0.0
6493,1,kimcampano 128553 128557 128557 bitches needa take notes,56,8,0.0,0.358,0.0
6494,1,kincade00 daunfuqwitable1 jack2time nigga safe hoe,50,6,0.367,0.0,0.5
6495,1,kincade00 daunfuqwitable1 mistaturk5 fuck bitch,47,5,0.0,0.709,-0.4
6496,1,kincade00 lmaooooo ca wash baby ass honda got cause hoe cost 1200,65,12,0.0,0.241,0.0
6497,2,kincade00 mistaturk5 lmaooo call phone want birds migos voice,61,9,0.14,0.0,0.0
6498,1,kincade00 watch watch tv hoe,28,5,0.0,0.0,0.0
6499,1,kincade00 nigga madison playing bitch ass white boys going harvard law scholarship play crazy,93,14,0.183,0.424,-0.3
6500,1,kincade00 shut bitch spit,25,4,0.0,0.559,0.0
6501,1,kincade00 owe anyway hoe need interest shooting shit,52,8,0.238,0.286,-0.2
